Order ID,Date,Product,Category,Region,Units Sold,Unit Price,Sales
ORD-2163,2024-05-07,Mirin iRASSHAi,Essentiels,Île-de-France,3,6.5,19.5
ORD-2359,2024-05-07,Vinaigrette au sésame,Condiments,Île-de-France,3,7.9,23.7
ORD-2027,2024-05-08,Ramen au miso vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,4,4.5,18.0
ORD-2088,2024-05-08,Nouilles udon au curry 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,4.9,4.9
ORD-1748,2024-05-08,Sauce ponzu,Condiments,Auvergne-Rhône-Alpes,2,6.9,13.8
ORD-1376,2024-05-08,Yuzu kosho,Condiments,Île-de-France,2,9.5,19.0
ORD-1007,2024-05-09,Ramen au miso vegan 3 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-2133,2024-05-09,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Occitanie,3,4.5,13.5
ORD-1178,2024-05-10,Nouilles soba à l'igname,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.1,4.1
ORD-1736,2024-05-10,Nouilles udon précuites 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,3,5.4,16.2
ORD-1997,2024-05-11,Nouilles udon précuites 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,3,5.4,16.2
ORD-1145,2024-05-11,Amazake,Boissons,Île-de-France,1,6.9,6.9
ORD-1852,2024-05-12,Nouilles udon iRASSHAi,Riz & Nouilles,Île-de-France,2,4.5,9.0
ORD-3023,2024-05-12,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.9,9.8
ORD-1397,2024-05-12,Vinaigre de riz iRASSHAi,Essentiels,Bretagne,1,5.9,5.9
ORD-2309,2024-05-13,Saké,Boissons,Île-de-France,2,15.9,31.8
ORD-1193,2024-05-13,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-1073,2024-05-14,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.6,11.2
ORD-2373,2024-05-15,Ramen instantanés au miso vegan,Riz & Nouilles,Île-de-France,3,3.2,9.6
ORD-2589,2024-05-16,Dashi iRASSHAi,Essentiels,Nouvelle-Aquitaine,3,7.9,23.7
ORD-1872,2024-05-16,Nouilles soba à l'igname,Riz & Nouilles,Auvergne-Rhône-Alpes,2,4.1,8.2
ORD-1422,2024-05-16,Ramen instantanés au miso sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.1,4.1
ORD-2780,2024-05-17,Nouilles udon précuites 3 portions,Riz & Nouilles,Hauts-de-France,1,5.4,5.4
ORD-1497,2024-05-17,Matcha iRASSHAi,Essentiels,Île-de-France,1,12.9,12.9
ORD-1744,2024-05-18,Mirin iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,6.5,6.5
ORD-1341,2024-05-18,Coffret art de cuisiner japonais,Coffrets,Nouvelle-Aquitaine,1,59.9,59.9
ORD-3254,2024-05-18,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Pays de la Loire,3,4.5,13.5
ORD-2599,2024-05-18,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,5.6,5.6
ORD-3342,2024-05-19,Miso iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,3,7.5,22.5
ORD-1562,2024-05-19,Nouilles soba 100% sarrasin,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.5,11.0
ORD-1930,2024-05-20,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Nouvelle-Aquitaine,4,4.1,16.4
ORD-3006,2024-05-21,Sauce ponzu,Condiments,Île-de-France,2,6.9,13.8
ORD-2528,2024-05-22,Saké,Boissons,Île-de-France,2,15.9,31.8
ORD-3185,2024-05-22,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.9,4.9
ORD-3115,2024-05-22,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,9.4,18.8
ORD-1566,2024-05-22,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-1404,2024-05-23,Coffret découverte thés,Coffrets,Île-de-France,1,29.9,29.9
ORD-2736,2024-05-24,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Nouvelle-Aquitaine,3,4.1,12.3
ORD-3248,2024-05-25,Nouilles udon précuites 3 portions,Riz & Nouilles,Île-de-France,2,5.4,10.8
ORD-2843,2024-05-25,Nouilles udon au matcha,Riz & Nouilles,Auvergne-Rhône-Alpes,5,3.5,17.5
ORD-1113,2024-05-25,Sauce teriyaki iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,4,6.9,27.6
ORD-3168,2024-05-26,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Grand Est,2,5.65,11.3
ORD-1936,2024-05-26,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Bretagne,2,4.5,9.0
ORD-1963,2024-05-26,Nouilles udon au curry 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.9,14.7
ORD-3467,2024-05-28,Vinaigrette au sésame,Condiments,Auvergne-Rhône-Alpes,2,7.9,15.8
ORD-1428,2024-05-28,Sauce teriyaki iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-2258,2024-05-28,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,7.9,7.9
ORD-1255,2024-05-28,Nouilles udon iRASSHAi,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.5,13.5
ORD-1969,2024-05-29,Saké,Boissons,Île-de-France,1,15.9,15.9
ORD-2653,2024-05-31,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Île-de-France,1,6.5,6.5
ORD-1880,2024-05-31,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Bretagne,2,4.1,8.2
ORD-1804,2024-05-31,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.6,5.6
ORD-2741,2024-05-31,Nouilles soba d'Okuizumo,Riz & Nouilles,Pays de la Loire,1,6.9,6.9
ORD-1410,2024-05-31,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Île-de-France,4,4.1,16.4
ORD-1068,2024-06-01,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Occitanie,2,4.9,9.8
ORD-1331,2024-06-01,Ramen instantanés au potage vegan,Riz & Nouilles,Île-de-France,3,3.2,9.6
ORD-3362,2024-06-01,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Île-de-France,1,3.9,3.9
ORD-1273,2024-06-03,Nouilles soba d'Okuizumo,Riz & Nouilles,Nouvelle-Aquitaine,1,6.9,6.9
ORD-1835,2024-06-03,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Bretagne,1,5.6,5.6
ORD-3050,2024-06-03,Sauce ponzu,Condiments,Auvergne-Rhône-Alpes,2,6.9,13.8
ORD-2604,2024-06-04,Nouilles soba à l'igname,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.1,8.2
ORD-1898,2024-06-04,Nouilles udon au matcha,Riz & Nouilles,Île-de-France,3,3.5,10.5
ORD-2355,2024-06-05,Yuzu kosho,Condiments,Provence-Alpes-Côte d'Azur,3,9.5,28.5
ORD-2080,2024-06-06,Nouilles udon au matcha,Riz & Nouilles,Nouvelle-Aquitaine,3,3.5,10.5
ORD-3404,2024-06-07,Wasabi,Condiments,Bretagne,1,8.9,8.9
ORD-2257,2024-06-07,Thé vert japonais,Boissons,Pays de la Loire,2,8.9,17.8
ORD-1327,2024-06-07,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Île-de-France,2,4.1,8.2
ORD-2009,2024-06-08,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Nouvelle-Aquitaine,1,4.1,4.1
ORD-3169,2024-06-08,Yuzu kosho,Condiments,Île-de-France,1,9.5,9.5
ORD-1135,2024-06-08,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Hauts-de-France,4,4.9,19.6
ORD-2761,2024-06-08,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-2688,2024-06-08,Nouilles soba d'Okuizumo,Riz & Nouilles,Île-de-France,3,6.9,20.7
ORD-2052,2024-06-09,Amazake,Boissons,Île-de-France,3,6.9,20.7
ORD-2644,2024-06-09,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,3,5.9,17.7
ORD-2420,2024-06-10,Saké,Boissons,Occitanie,1,15.9,15.9
ORD-3470,2024-06-10,Riz japonais iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,8.5,8.5
ORD-2172,2024-06-10,Nouilles udon au curry 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,5,4.9,24.5
ORD-2975,2024-06-10,Wasabi,Condiments,Bretagne,1,8.9,8.9
ORD-1278,2024-06-11,Thé vert japonais,Boissons,Île-de-France,1,8.9,8.9
ORD-1183,2024-06-11,Miso iRASSHAi,Essentiels,Grand Est,4,7.5,30.0
ORD-1139,2024-06-12,Ramen instantanés au miso vegan,Riz & Nouilles,Hauts-de-France,3,3.2,9.6
ORD-3414,2024-06-12,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.65,5.65
ORD-2456,2024-06-12,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Normandie,3,4.9,14.7
ORD-1830,2024-06-14,Ramen au miso vegan 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,4.5,13.5
ORD-1272,2024-06-15,Nouilles soba 100% sarrasin,Riz & Nouilles,Auvergne-Rhône-Alpes,2,5.5,11.0
ORD-3098,2024-06-15,Nouilles udon au curry 2 portions,Riz & Nouilles,Île-de-France,1,4.9,4.9
ORD-1485,2024-06-15,Sauce soja iRASSHAi,Essentiels,Pays de la Loire,2,6.9,13.8
ORD-2433,2024-06-15,Nouilles soba à l'igname,Riz & Nouilles,Occitanie,2,4.1,8.2
ORD-3336,2024-06-16,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,2,5.9,11.8
ORD-2669,2024-06-16,Ramen instantanés au miso vegan,Riz & Nouilles,Nouvelle-Aquitaine,3,3.2,9.6
ORD-1573,2024-06-16,Nouilles soba,Riz & Nouilles,Nouvelle-Aquitaine,4,4.9,19.6
ORD-2547,2024-06-18,Ramen instantanés au miso vegan,Riz & Nouilles,Nouvelle-Aquitaine,1,3.2,3.2
ORD-2841,2024-06-18,Sauce ponzu,Condiments,Île-de-France,3,6.9,20.7
ORD-2489,2024-06-19,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Bourgogne-Franche-Comté,3,4.5,13.5
ORD-1472,2024-06-19,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,1,5.5,5.5
ORD-1316,2024-06-20,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.1,8.2
ORD-1981,2024-06-20,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,4,4.9,19.6
ORD-3040,2024-06-20,Thé vert japonais,Boissons,Île-de-France,2,8.9,17.8
ORD-3225,2024-06-21,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.6,11.2
ORD-1512,2024-06-21,Riz japonais iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,3,8.5,25.5
ORD-2945,2024-06-22,Amazake,Boissons,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-3078,2024-06-23,Coffret matcha,Coffrets,Bretagne,1,39.9,39.9
ORD-3236,2024-06-24,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Auvergne-Rhône-Alpes,1,9.4,9.4
ORD-1277,2024-06-24,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,4,4.9,19.6
ORD-1441,2024-06-24,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-2784,2024-06-24,Sauce ponzu,Condiments,Bretagne,3,6.9,20.7
ORD-1254,2024-06-25,Nouilles udon iRASSHAi,Riz & Nouilles,Occitanie,5,4.5,22.5
ORD-1983,2024-06-25,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,5.6,5.6
ORD-2193,2024-06-26,Nouilles soba d'Okuizumo,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,6.9,6.9
ORD-2387,2024-06-26,Ramen au miso vegan 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,2,4.5,9.0
ORD-2739,2024-06-26,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,2,4.9,9.8
ORD-1440,2024-06-26,Amazake,Boissons,Nouvelle-Aquitaine,1,6.9,6.9
ORD-2679,2024-06-26,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,3,5.65,16.95
ORD-3453,2024-06-27,Saké,Boissons,Île-de-France,3,15.9,47.7
ORD-1405,2024-06-27,Nouilles Udon 7 portions,Riz & Nouilles,Bretagne,4,5.5,22.0
ORD-2930,2024-06-27,Matcha iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,12.9,25.8
ORD-3210,2024-06-28,Saké,Boissons,Normandie,1,15.9,15.9
ORD-1508,2024-06-28,Sauce ponzu,Condiments,Provence-Alpes-Côte d'Azur,1,6.9,6.9
ORD-3331,2024-06-28,Ramen au miso vegan 3 portions,Riz & Nouilles,Hauts-de-France,2,4.5,9.0
ORD-3252,2024-06-28,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Île-de-France,2,4.5,9.0
ORD-1922,2024-06-28,Miso iRASSHAi,Essentiels,Île-de-France,3,7.5,22.5
ORD-2980,2024-06-30,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,2,5.6,11.2
ORD-1587,2024-06-30,Nouilles soba 100% sarrasin,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.5,11.0
ORD-3243,2024-07-01,Coffret découverte thés,Coffrets,Auvergne-Rhône-Alpes,1,29.9,29.9
ORD-2407,2024-07-01,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Hauts-de-France,2,5.65,11.3
ORD-2413,2024-07-01,Miso iRASSHAi,Essentiels,Île-de-France,2,7.5,15.0
ORD-2870,2024-07-02,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Hauts-de-France,3,6.5,19.5
ORD-2956,2024-07-02,Sauce ponzu,Condiments,Bourgogne-Franche-Comté,1,6.9,6.9
ORD-1167,2024-07-02,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-3059,2024-07-02,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Occitanie,1,4.9,4.9
ORD-2333,2024-07-04,Nouilles soba d'Okuizumo,Riz & Nouilles,Nouvelle-Aquitaine,1,6.9,6.9
ORD-2619,2024-07-04,Nouilles soba 100% sarrasin,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,5.5,11.0
ORD-2987,2024-07-04,Nouilles udon au curry 2 portions,Riz & Nouilles,Grand Est,1,4.9,4.9
ORD-2744,2024-07-05,Nouilles udon au matcha,Riz & Nouilles,Auvergne-Rhône-Alpes,1,3.5,3.5
ORD-2332,2024-07-06,Nouilles soba 100% sarrasin,Riz & Nouilles,Île-de-France,2,5.5,11.0
ORD-3228,2024-07-07,Mirin iRASSHAi,Essentiels,Île-de-France,2,6.5,13.0
ORD-3047,2024-07-08,Nouilles soba à l'igname,Riz & Nouilles,Auvergne-Rhône-Alpes,2,4.1,8.2
ORD-1470,2024-07-08,Coffret découverte thés,Coffrets,Provence-Alpes-Côte d'Azur,1,29.9,29.9
ORD-2169,2024-07-08,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,5.6,5.6
ORD-1509,2024-07-08,Ramen au miso vegan 3 portions,Riz & Nouilles,Île-de-France,5,4.5,22.5
ORD-2707,2024-07-09,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,6.5,19.5
ORD-3102,2024-07-09,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,1,3.2,3.2
ORD-3008,2024-07-10,Nouilles soba à l'igname,Riz & Nouilles,Grand Est,4,4.1,16.4
ORD-1770,2024-07-10,Nouilles udon précuites 3 portions,Riz & Nouilles,Île-de-France,2,5.4,10.8
ORD-1482,2024-07-11,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.1,4.1
ORD-2451,2024-07-11,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Auvergne-Rhône-Alpes,1,9.4,9.4
ORD-2628,2024-07-11,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Île-de-France,3,4.5,13.5
ORD-3130,2024-07-11,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Grand Est,1,4.5,4.5
ORD-2858,2024-07-12,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,2,3.2,6.4
ORD-2426,2024-07-12,Thé vert japonais,Boissons,Grand Est,1,8.9,8.9
ORD-1917,2024-07-12,Sauce ponzu,Condiments,Nouvelle-Aquitaine,3,6.9,20.7
ORD-1058,2024-07-13,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Île-de-France,4,4.1,16.4
ORD-1400,2024-07-14,Matcha iRASSHAi,Essentiels,Île-de-France,2,12.9,25.8
ORD-1948,2024-07-14,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,2,5.5,11.0
ORD-2855,2024-07-14,Nouilles soba 100% sarrasin,Riz & Nouilles,Occitanie,1,5.5,5.5
ORD-2342,2024-07-15,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Île-de-France,2,4.1,8.2
ORD-2069,2024-07-15,Sauce teriyaki iRASSHAi,Essentiels,Bretagne,1,6.9,6.9
ORD-1891,2024-07-15,Nouilles soba d'Okuizumo,Riz & Nouilles,Nouvelle-Aquitaine,2,6.9,13.8
ORD-2664,2024-07-16,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,4.9,4.9
ORD-2986,2024-07-16,Mirin iRASSHAi,Essentiels,Occitanie,1,6.5,6.5
ORD-1414,2024-07-17,Nouilles udon au matcha,Riz & Nouilles,Auvergne-Rhône-Alpes,3,3.5,10.5
ORD-3144,2024-07-17,Nouilles soba,Riz & Nouilles,Hauts-de-France,2,4.9,9.8
ORD-1375,2024-07-18,Nouilles udon précuites 3 portions,Riz & Nouilles,Pays de la Loire,1,5.4,5.4
ORD-1263,2024-07-18,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,2,5.5,11.0
ORD-1385,2024-07-20,Nouilles soba 100% sarrasin,Riz & Nouilles,Bretagne,1,5.5,5.5
ORD-1716,2024-07-20,Vinaigrette au sésame,Condiments,Nouvelle-Aquitaine,2,7.9,15.8
ORD-2479,2024-07-20,Nouilles soba,Riz & Nouilles,Hauts-de-France,1,4.9,4.9
ORD-3155,2024-07-20,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Pays de la Loire,1,5.6,5.6
ORD-1191,2024-07-20,Nouilles soba d'Okuizumo,Riz & Nouilles,Bretagne,2,6.9,13.8
ORD-1081,2024-07-20,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,6.5,13.0
ORD-1889,2024-07-21,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Bretagne,1,5.6,5.6
ORD-2338,2024-07-23,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Île-de-France,1,9.4,9.4
ORD-2847,2024-07-24,Nouilles soba,Riz & Nouilles,Île-de-France,2,4.9,9.8
ORD-2035,2024-07-24,Ramen instantanés au miso vegan,Riz & Nouilles,Provence-Alpes-Côte d'Azur,4,3.2,12.8
ORD-1317,2024-07-24,Ramen instantanés au miso vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,1,3.2,3.2
ORD-1534,2024-07-25,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,1,5.5,5.5
ORD-1551,2024-07-26,Nouilles soba,Riz & Nouilles,Pays de la Loire,4,4.9,19.6
ORD-2251,2024-07-26,Ramen instantanés au potage vegan,Riz & Nouilles,Normandie,3,3.2,9.6
ORD-3203,2024-07-26,Nouilles soba 100% sarrasin,Riz & Nouilles,Île-de-France,3,5.5,16.5
ORD-1904,2024-07-26,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-1402,2024-07-27,Saké,Boissons,Occitanie,1,15.9,15.9
ORD-3481,2024-07-27,Nouilles soba 100% sarrasin,Riz & Nouilles,Occitanie,1,5.5,5.5
ORD-1699,2024-07-28,Saké,Boissons,Occitanie,2,15.9,31.8
ORD-2567,2024-07-28,Coffret découverte thés,Coffrets,Provence-Alpes-Côte d'Azur,1,29.9,29.9
ORD-2422,2024-07-29,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,1,39.9,39.9
ORD-1809,2024-07-29,Wasabi,Condiments,Occitanie,2,8.9,17.8
ORD-1961,2024-07-30,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,3,3.2,9.6
ORD-1215,2024-07-30,Coffret matcha,Coffrets,Occitanie,1,39.9,39.9
ORD-1127,2024-07-31,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.9,4.9
ORD-1458,2024-07-31,Coffret art de cuisiner japonais,Coffrets,Pays de la Loire,1,59.9,59.9
ORD-3379,2024-08-01,Amazake,Boissons,Centre-Val de Loire,2,6.9,13.8
ORD-1790,2024-08-01,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.5,4.5
ORD-2079,2024-08-02,Ramen instantanés au miso sans gluten,Riz & Nouilles,Occitanie,2,4.1,8.2
ORD-1336,2024-08-02,Thé vert japonais,Boissons,Provence-Alpes-Côte d'Azur,1,8.9,8.9
ORD-1475,2024-08-03,Sauce soja iRASSHAi,Essentiels,Nouvelle-Aquitaine,2,6.9,13.8
ORD-1287,2024-08-04,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Pays de la Loire,4,4.5,18.0
ORD-1729,2024-08-04,Coffret découverte thés,Coffrets,Nouvelle-Aquitaine,1,29.9,29.9
ORD-1896,2024-08-04,Ramen au miso vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,4.5,9.0
ORD-3260,2024-08-04,Coffret matcha,Coffrets,Provence-Alpes-Côte d'Azur,2,39.9,79.8
ORD-3406,2024-08-05,Ramen instantanés au potage vegan,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,3.2,3.2
ORD-3167,2024-08-05,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Île-de-France,2,4.9,9.8
ORD-1766,2024-08-06,Ramen instantanés au miso sans gluten,Riz & Nouilles,Île-de-France,3,4.1,12.3
ORD-2061,2024-08-06,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,4,5.6,22.4
ORD-2979,2024-08-06,Nouilles soba d'Okuizumo,Riz & Nouilles,Île-de-France,1,6.9,6.9
ORD-1884,2024-08-06,Coffret découverte thés,Coffrets,Auvergne-Rhône-Alpes,1,29.9,29.9
ORD-3265,2024-08-07,Ramen au miso vegan 3 portions,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-1164,2024-08-09,Amazake,Boissons,Île-de-France,2,6.9,13.8
ORD-1549,2024-08-09,Coffret art de cuisiner japonais,Coffrets,Auvergne-Rhône-Alpes,2,59.9,119.8
ORD-1338,2024-08-10,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,6.5,6.5
ORD-2902,2024-08-10,Thé vert japonais,Boissons,Normandie,1,8.9,8.9
ORD-2033,2024-08-10,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Île-de-France,1,6.5,6.5
ORD-2959,2024-08-11,Wasabi,Condiments,Hauts-de-France,2,8.9,17.8
ORD-3160,2024-08-11,Riz japonais iRASSHAi,Essentiels,Pays de la Loire,2,8.5,17.0
ORD-2961,2024-08-11,Dashi iRASSHAi,Essentiels,Île-de-France,3,7.9,23.7
ORD-1711,2024-08-11,Nouilles udon iRASSHAi,Riz & Nouilles,Île-de-France,1,4.5,4.5
ORD-1600,2024-08-12,Coffret découverte thés,Coffrets,Île-de-France,2,29.9,59.8
ORD-1177,2024-08-12,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,4.5,4.5
ORD-2220,2024-08-13,Nouilles udon iRASSHAi,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,4.5,13.5
ORD-1069,2024-08-14,Ramen instantanés au miso sans gluten,Riz & Nouilles,Bourgogne-Franche-Comté,2,4.1,8.2
ORD-3402,2024-08-15,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,4,4.9,19.6
ORD-1038,2024-08-16,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,3,5.9,17.7
ORD-2960,2024-08-17,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,5,4.1,20.5
ORD-3022,2024-08-18,Wasabi,Condiments,Auvergne-Rhône-Alpes,2,8.9,17.8
ORD-2834,2024-08-18,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,1,39.9,39.9
ORD-3021,2024-08-18,Riz japonais iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,8.5,17.0
ORD-3381,2024-08-19,Yuzu kosho,Condiments,Île-de-France,3,9.5,28.5
ORD-1782,2024-08-19,Nouilles soba d'Okuizumo,Riz & Nouilles,Auvergne-Rhône-Alpes,3,6.9,20.7
ORD-3365,2024-08-20,Dashi iRASSHAi,Essentiels,Île-de-France,1,7.9,7.9
ORD-1261,2024-08-20,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Bretagne,4,6.5,26.0
ORD-1543,2024-08-20,Nouilles soba,Riz & Nouilles,Île-de-France,3,4.9,14.7
ORD-2245,2024-08-21,Ramen instantanés au miso sans gluten,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-1635,2024-08-21,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Bretagne,2,6.5,13.0
ORD-1126,2024-08-21,Ramen au miso vegan 3 portions,Riz & Nouilles,Île-de-France,4,4.5,18.0
ORD-3172,2024-08-21,Matcha iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,12.9,12.9
ORD-1194,2024-08-21,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Hauts-de-France,4,3.2,12.8
ORD-1717,2024-08-22,Mirin iRASSHAi,Essentiels,Île-de-France,1,6.5,6.5
ORD-2541,2024-08-23,Vinaigrette au sésame,Condiments,Provence-Alpes-Côte d'Azur,1,7.9,7.9
ORD-2503,2024-08-23,Dashi iRASSHAi,Essentiels,Île-de-France,3,7.9,23.7
ORD-1368,2024-08-23,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Hauts-de-France,2,3.2,6.4
ORD-1664,2024-08-23,Ramen instantanés au miso sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.1,12.3
